Número Artículo,Cantidad Surtida,Cantidad Por Facturar,Id Docto Cargo,Folio Factura,Serie Factura,Tipo Documento,Estado Venta,Fecha,Descripción,Fecha Vencimiento,Usuario Alta,Observaciones,OCCliente,No. Docto. Venta
92813823000,2.0000,0.0000,3595794,,,Salidas en Vale,Devuelta,19/01/2026 18:16:23,KIT DE HERRAJES P/BALATA DELANTERA 4720,29/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4483
92813823000,2.0000,0.0000,3595797,,,Salidas en Vale,Devuelta,19/01/2026 18:49:26,KIT DE HERRAJES P/BALATA DELANTERA 4720,29/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4484
92813823000,2.0000,0.0000,3596764,,,Salidas en Vale,Devuelta,20/01/2026 21:43:30,KIT DE HERRAJES P/BALATA DELANTERA 4720,06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4487
92813823000,2.0000,0.0000,3607386,3607414,109758ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,05/02/2026 16:19:49,KIT DE HERRAJES P/BALATA DELANTERA 4720,15/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4526
A11205A2731,1.0000,0.0000,3593871,,,Salidas en Vale,Devuelta,16/01/2026 11:49:49,RETEN DE ENTRADA EJE TRASERO TRASERO MERITOR RT46-160 OP-AS2731,26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO,,4474
A11205A2731,1.0000,0.0000,3594289,,,Salidas en Vale,Devuelta,16/01/2026 15:43:35,RETEN DE ENTRADA EJE TRASERO TRASERO MERITOR RT46-160 OP-AS2731,26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO,,4477
A11205A2731,1.0000,0.0000,3596766,3600535,109513ARLF,Salidas en Vale,Facturada,20/01/2026 22:54:51,RETEN DE ENTRADA EJE TRASERO TRASERO MERITOR RT46-160 OP-AS2731,30/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,15/01/2026 COTIZACIÓN MARIO RICO,,4489
A3380W1687,1.0000,0.0000,3626569,,,Salidas en Vale,Devuelta,05/03/2026 15:15:43,FILTRO DE ACEITE P/DIFERENCIALES MERITOR (OPCIONAL-LF3311 Y P550939),20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/03/2026  COTIZACION YONATAN COBOS  PASA A COBRO UN CORE SENSOR NOX,,4599
A3380W1687,1.0000,0.0000,3641891,3642023,111117ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/03/2026 15:17:54,FILTRO DE ACEITE P/DIFERENCIALES MERITOR (OPCIONAL-LF3311 Y P550939),19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/03/2026  COTIZACION YONATAN COBOS  PASA A COBRO UN CORE SENSOR NOX,4700412514,4666
A3380W1687,1.0000,0.0000,3648789,,,Salidas en Vale,Devuelta,09/04/2026 22:43:06,FILTRO DE ACEITE P/DIFERENCIALES MERITOR (OPCIONAL-LF3311 Y P550939),19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 MTTO - MADERO - ABARAHAM MORQUECHO - T525 - YONATAN COBOS,1,4692
A3380W1687,1.0000,0.0000,3653685,,,Salidas en Vale,Devuelta,16/04/2026 17:08:10,FILTRO DE ACEITE P/DIFERENCIALES MERITOR (OPCIONAL-LF3311 Y P550939),13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"RESCATE A MONTERREY UNIDAD T352,T249,T409 SAMUEL HERNANDEZ  YONATAN COBOS",1,4704
A6918,1.0000,0.0000,3588723,3589431,109040ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,08/01/2026 23:01:34,PERILLA PALANCA DE CAMBIOS TRANSMISION FULLER RTLO16918 18 VEL.,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/12/2025 cotización  yonatan cobos,,4437
AD27750FLG,1.0000,0.0000,3588604,,,Salidas en Vale,Devuelta,08/01/2026 13:32:53,"FILTRO CARTUCHO P/SECADOR DE AIRE AD-IS, OP-AC1001, 5008414, P951413, P953571",20/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/01/2026 cotización Yonatan Cobos,,4435
AD27750FLG,1.0000,0.0000,3595404,3595479,109295ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,19/01/2026 13:16:25,"FILTRO CARTUCHO P/SECADOR DE AIRE AD-IS, OP-AC1001, 5008414, P951413, P953571",31/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/01/2026 cotización Yonatan Cobos,,4481
AF25480FLG,1.0000,0.0000,3588604,,,Salidas en Vale,Devuelta,08/01/2026 13:32:53,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,20/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/01/2026 cotización Yonatan Cobos,,4435
AF25480FLG,1.0000,0.0000,3588723,3589431,109040ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,08/01/2026 23:01:34,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10/12/2025 cotización  yonatan cobos,,4437
AF25480FLG,1.0000,0.0000,3589240,,,Salidas en Vale,Devuelta,09/01/2026 14:40:05,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/01/2026 COTIZACION   YONATAN COBOS,,4440
AF25480FLG,1.0000,0.0000,3589508,,,Salidas en Vale,Devuelta,09/01/2026 21:53:41,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,27/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/12/2025 COTIZACION YONATAN COBOS,,4447
AF25480FLG,1.0000,0.0000,3589896,3589933,109074ARLF,Salidas en Vale,Facturada,10/01/2026 12:57:03,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,28/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,22/12/2025 COTIZACION YONATAN COBOS,,4451
AF25480FLG,1.0000,0.0000,3590565,,,Salidas en Vale,Devuelta,12/01/2026 14:34:55,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,22/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10 y 11/12/2026 COTIZACIÓN MARIO RICO,,4454
AF25480FLG,1.0000,0.0000,3590872,3591807,109145ARLF,Salidas en Vale,Facturada,12/01/2026 21:50:15,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,25/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,30/12/2025 cotización Yonatan cobos,,4455
AF25480FLG,1.0000,0.0000,3591735,3598770,109442ARLF,Salidas en Vale,Facturada,13/01/2026 21:22:11,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,23/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/01/2026 COTIZACION   YONATAN COBOS,,4462
AF25480FLG,1.0000,0.0000,3594837,,,Salidas en Vale,Devuelta,17/01/2026 12:53:12,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,27/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4479
AF25480FLG,1.0000,0.0000,3595404,3595479,109295ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,19/01/2026 13:16:25,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,31/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/01/2026 cotización Yonatan Cobos,,4481
AF25480FLG,1.0000,0.0000,3595794,,,Salidas en Vale,Devuelta,19/01/2026 18:16:23,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,29/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4483
AF25480FLG,1.0000,0.0000,3595797,,,Salidas en Vale,Devuelta,19/01/2026 18:49:26,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,29/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4484
AF25480FLG,1.0000,0.0000,3596764,,,Salidas en Vale,Devuelta,20/01/2026 21:43:30,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4487
AF25480FLG,1.0000,0.0000,3597624,3598829,109447ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,21/01/2026 19:33:39,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,31/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,10 y 11/12/2026 COTIZACIÓN MARIO RICO,,4492
AF25480FLG,1.0000,0.0000,3598053,,,Salidas en Vale,Devuelta,22/01/2026 13:20:23,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,01/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4494
AF25480FLG,1.0000,0.0000,3598457,,,Salidas en Vale,Devuelta,22/01/2026 18:31:25,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,06/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4495
AF25480FLG,1.0000,0.0000,3602783,,,Salidas en Vale,Devuelta,29/01/2026 12:13:56,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,08/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28/01/2026 COTIZACIÓN MARIO RICO ,,4508
AF25480FLG,1.0000,0.0000,3607386,3607414,109758ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,05/02/2026 16:19:49,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,15/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,16/01/2026 COTIZACIÓN MARIO RICO - PASA A COBRO 1 CORE DE BATERIA L31LTHCP - PASA A COBRO 1 CORE DE BALATA 4720 - PASA A COBRO 2 CORES DE BALATAS 4515,,4526
AF25480FLG,1.0000,0.0000,3607522,,,Salidas en Vale,Devuelta,05/02/2026 17:56:20,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,20/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4528
AF25480FLG,1.0000,0.0000,3607888,,,Salidas en Vale,Devuelta,06/02/2026 11:24:51,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,21/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4533
AF25480FLG,1.0000,0.0000,3608885,3622131,110324ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,09/02/2026 10:46:42,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,01/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,21/01/2026 COTIZACION YONATAN COBOS,,4536
AF25480FLG,1.0000,0.0000,3608903,,,Salidas en Vale,Devuelta,09/02/2026 10:51:40,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4537
AF25480FLG,1.0000,0.0000,3610554,,,Salidas en Vale,Devuelta,11/02/2026 09:31:33,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,27/02/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28/01/2026 COTIZACIÓN MARIO RICO ,,4549
AF25480FLG,1.0000,0.0000,3617740,3622240,110343ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,20/02/2026 18:40:42,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,02/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"06/02/2026  cotización Yonatan Cobos pasan a cobro 2 cores 4515CP
",,4570
AF25480FLG,1.0000,0.0000,3618534,3622724,110374ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,23/02/2026 12:39:24,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,05/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,20/02/2026 cotización  Yonatan Cobos,,4579
AF25480FLG,1.0000,0.0000,3622372,3622378,110364ARLF,Salidas en Vale,Facturada,27/02/2026 14:50:33,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,15/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28/01/2026 COTIZACIÓN MARIO RICO ,,4583
AF25480FLG,1.0000,0.0000,3625923,,,Salidas en Vale,Devuelta,04/03/2026 17:54:15,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/03/2026 COTIZACION YONATAN COBOS,,4596
AF25480FLG,1.0000,0.0000,3626569,,,Salidas en Vale,Devuelta,05/03/2026 15:15:43,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/03/2026  COTIZACION YONATAN COBOS  PASA A COBRO UN CORE SENSOR NOX,,4599
AF25480FLG,1.0000,0.0000,3627859,,,Salidas en Vale,Devuelta,07/03/2026 13:01:52,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,20/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,06/03/2026 COTIZACION YONATAN COBOS pasa a cobro un Core de sensor nox y una batería,,4604
AF25480FLG,1.0000,0.0000,3628542,,,Salidas en Vale,Devuelta,09/03/2026 14:38:59,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/03/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,,4605
AF25480FLG,1.0000,0.0000,3639852,3639888,111029ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,26/03/2026 11:45:30,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/03/2026 COTIZACION YONATAN COBOS,4700410151,4646
AF25480FLG,1.0000,0.0000,3640089,,,Salidas en Vale,Devuelta,26/03/2026 11:50:02,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,05/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,25/03/2026  COTIZACION YONATAN COBOS,1,4648
AF25480FLG,1.0000,0.0000,3641261,3641664,111107ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 15:33:03,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,06/03/2026 COTIZACION YONATAN COBOS pasa a cobro un Core de sensor nox y una batería,,4661
AF25480FLG,1.0000,0.0000,3641344,3641552,111098ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,27/03/2026 16:27:23,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07-08/03/20026    cotización Yonatan Cobos,4700412765,4662
AF25480FLG,2.0000,0.0000,3641865,,,Salidas en Vale,Devuelta,28/03/2026 13:33:08,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,07/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,1,4665
AF25480FLG,1.0000,0.0000,3641891,3642023,111117ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,28/03/2026 15:17:54,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,04/03/2026  COTIZACION YONATAN COBOS  PASA A COBRO UN CORE SENSOR NOX,4700412514,4666
AF25480FLG,2.0000,0.0000,3642406,,,Salidas en Vale,Devuelta,30/03/2026 12:45:27,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,09/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28 y 29/03/2026 COTIZACIÓN MARIO RICO,1,4668
AF25480FLG,2.0000,0.0000,3642738,,,Salidas en Vale,Devuelta,30/03/2026 16:23:33,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,1,4674
AF25480FLG,2.0000,0.0000,3643999,3661131,111778ARLF,Salidas en Vale,Facturada,31/03/2026 19:36:10,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28 y 29/03/2026 COTIZACIÓN MARIO RICO,4700416954,4677
AF25480FLG,2.0000,0.0000,3643999,3661131,111778ARLF,Salidas en Vale,Facturada,31/03/2026 19:36:10,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,24/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28 y 29/03/2026 COTIZACIÓN MARIO RICO,4700416954,4677
AF25480FLG,1.0000,0.0000,3644244,,,Salidas en Vale,Devuelta,01/04/2026 11:13:35,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/03/2026 COTIZACIÓN MARIO RICO - PASAN A COBRO 2 CORES DE ZAPATA 4707CP,1,4681
AF25480FLG,1.0000,0.0000,3645072,,,Salidas en Vale,Devuelta,02/04/2026 12:33:40,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4682
AF25480FLG,3.0000,0.0000,3647717,,,Salidas en Vale,Devuelta,08/04/2026 15:55:30,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/04/2026 cotización Yonatan Cobos,1,4687
AF25480FLG,1.0000,0.0000,3648789,,,Salidas en Vale,Devuelta,09/04/2026 22:43:06,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,19/04/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,02/03/2026 MTTO - MADERO - ABARAHAM MORQUECHO - T525 - YONATAN COBOS,1,4692
AF25480FLG,2.0000,0.0000,3652104,,,Salidas en Vale,Devuelta,15/04/2026 10:51:05,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,10/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,14/04/2026 COTIZACIÓN MARIO RICO,1,4699
AF25480FLG,1.0000,0.0000,3653685,,,Salidas en Vale,Devuelta,16/04/2026 17:08:10,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,"RESCATE A MONTERREY UNIDAD T352,T249,T409 SAMUEL HERNANDEZ  YONATAN COBOS",1,4704
AF25480FLG,1.0000,0.0000,3657961,,,Salidas en Vale,Devuelta,23/04/2026 10:28:53,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,1,4725
AF25480FLG,2.0000,0.0000,3658622,,,Salidas en Vale,Devuelta,23/04/2026 17:43:14,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,03/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,4700416961/ 4700416930,4727
AF25480FLG,2.0000,0.0000,3658698,3661112,111775ARLF,Salidas en Vale,Parcialmente Devuelta y Parcialmente Facturada,24/04/2026 09:41:18,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,04/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,27/03/2026 COTIZACIÓN MARIO RICO,4700416961,4728
AF25480FLG,1.0000,0.0000,3661687,,,Salidas en Vale,Devuelta,28/04/2026 21:51:21,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,08/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4750
AF25480FLG,1.0000,0.0000,3661869,3662161,111833ARLF,Salidas en Vale,Facturada,29/04/2026 10:50:35,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,09/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,01/04/2026 COTIZACIÓN MARIO RICO,4700417762,4753
AF25480FLG,1.0000,1.0000,3662111,,,Salidas en Vale,Impresa,29/04/2026 12:30:15,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,28/04/2026 COTIZACIÓN MARIO RICO,1,4754
AF25480FLG,1.0000,1.0000,3663438,,,Salidas en Vale,Impresa,30/04/2026 15:03:37,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,13/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,29/04/2026 COTIZACIÓN MARIO RICO PASA A COBRO CORE DE SENSOR NOX,1,4762
AF25480FLG,1.0000,0.0000,3666485,,,Salidas en Vale,Devuelta,06/05/2026 10:55:37,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,16/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,05/05/2026 cotización Yonatan Cobos,1,4773
AF25480FLG,1.0000,0.0000,3667811,,,Salidas en Vale,Devuelta,07/05/2026 15:13:44,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,17/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/03/2026 COTIZACIÓN MARIO RICO - PASAN A COBRO 2 CORES DE ZAPATA 4707CP,470417462,4777
AF25480FLG,1.0000,0.0000,3667836,3667838,112058ARLF,Salidas en Vale,Facturada,07/05/2026 15:27:30,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,17/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,31/03/2026 COTIZACIÓN MARIO RICO - PASAN A COBRO 2 CORES DE ZAPATA 4707CP,4700417462,4778
AF25480FLG,3.0000,0.0000,3668038,3668071,112070ARLF,Salidas en Vale,Facturada,07/05/2026 17:44:46,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,17/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/04/2026 cotización Yonatan Cobos,4700418620,4780
AF25480FLG,1.0000,1.0000,3668305,,,Salidas en Vale,Impresa,08/05/2026 10:46:58,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,18/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/05/2026  COTIZACION YONATAN COBOS,1,4787
AF25480FLG,1.0000,1.0000,3669938,,,Salidas en Vale,Impresa,11/05/2026 13:22:09,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,21/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,08/05/2026 COTIZACIÓN MARIO RICO PASA A COBRO CORE DE SENSOR NOX 5462439CP,1,4795
AF25480FLG,2.0000,0.0000,3669947,3670768,112184ARLF,Salidas en Vale,Facturada,11/05/2026 13:29:17,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,21/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,14/04/2026 COTIZACIÓN MARIO RICO,4700420295,4796
AF25480FLG,1.0000,1.0000,3671660,,,Salidas en Vale,Sin Imprimir,13/05/2026 11:18:18,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,23/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,05/05/2026 cotización Yonatan Cobos,4700424871,4802
AF25480FLG,2.0000,2.0000,3672632,,,Salidas en Vale,Sin Imprimir,14/05/2026 11:37:07,FILTRO DE AIRE FREIGHTLINER CLASSIC 2006 AL 2011 OP-P608653,24/05/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,13/05/2026 COTIZACIÓN MARIO RICO,1,4807
AF26103FLG,1.0000,0.0000,3584954,,,Salidas en Vale,Devuelta,02/01/2026 20:49:52,FILTRO DE AIRE PRIMARIO INTERNATIONAL PROSTAR 3551814C1 VA CON AF26268 OP-P613336,26/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,9/12/2025 COTIZACION    YONATAN COBOS,,4428
AF26103FLG,1.0000,0.0000,3588604,,,Salidas en Vale,Devuelta,08/01/2026 13:32:53,FILTRO DE AIRE PRIMARIO INTERNATIONAL PROSTAR 3551814C1 VA CON AF26268 OP-P613336,20/01/2026 00:00:00,CONSIGNA SAN LUIS POTOSI,07/01/2026 cotización Yonatan Cobos,,4435
